2026-03-28T03:20:25.467631+0530 | INFO | ============================================================
2026-03-28T08:00:29.131503+0530 | INFO | Gesture: J (0.30)
2026-03-28T08:00:29.131503+0530 | INFO | Gesture: J conf=0.30
2026-03-28T08:00:29.133140+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:00:29.648290+0530 | INFO | Gesture: Y (0.25)
2026-03-28T08:00:29.648290+0530 | INFO | Gesture: Y conf=0.25
2026-03-28T08:00:29.651970+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:00:30.200177+0530 | INFO | Gesture: Y (0.25)
2026-03-28T08:00:30.205511+0530 | INFO | Gesture: Y conf=0.25
2026-03-28T08:00:30.213155+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:00:30.708977+0530 | INFO | Gesture: W (0.43)
2026-03-28T08:00:30.708977+0530 | INFO | Gesture: W conf=0.43
2026-03-28T08:00:30.711908+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:00:31.248315+0530 | INFO | Gesture: E (0.23)
2026-03-28T08:00:31.249921+0530 | INFO | Gesture: E conf=0.23
2026-03-28T08:00:31.251098+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:00:31.728356+0530 | INFO | Gesture: S (0.25)
2026-03-28T08:00:31.728356+0530 | INFO | Gesture: S conf=0.25
2026-03-28T08:00:31.728356+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:00:32.283707+0530 | INFO | Gesture: J (0.53)
2026-03-28T08:00:32.284222+0530 | INFO | Gesture: J conf=0.53
2026-03-28T08:00:32.285164+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:00:32.808619+0530 | INFO | Gesture: J (0.43)
2026-03-28T08:00:32.813224+0530 | INFO | Gesture: J conf=0.43
2026-03-28T08:00:32.815271+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:00:33.369727+0530 | INFO | Gesture: E (0.15)
2026-03-28T08:00:33.374709+0530 | INFO | Gesture: E conf=0.15
2026-03-28T08:00:33.377034+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:00:33.886063+0530 | INFO | Gesture: M (0.26)
2026-03-28T08:00:33.886063+0530 | INFO | Gesture: M conf=0.26
2026-03-28T08:00:33.889458+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:00:34.389535+0530 | INFO | Gesture: del (0.57)
2026-03-28T08:00:34.391280+0530 | INFO | Gesture: del conf=0.57
2026-03-28T08:00:34.393116+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:00:34.932918+0530 | INFO | Gesture: Q (0.45)
2026-03-28T08:00:34.932918+0530 | INFO | Gesture: Q conf=0.45
2026-03-28T08:00:34.937104+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:00:35.444518+0530 | INFO | Gesture: Q (0.42)
2026-03-28T08:00:35.444518+0530 | INFO | Gesture: Q conf=0.42
2026-03-28T08:00:35.447852+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:00:35.988245+0530 | INFO | Gesture: del (0.56)
2026-03-28T08:00:35.988245+0530 | INFO | Gesture: del conf=0.56
2026-03-28T08:00:35.991966+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:00:53.434389+0530 | INFO | Ideal answer generated for: Can you provide a specific example of how you woul...
2026-03-28T08:00:54.047078+0530 | INFO | Answer evaluated: score=0
2026-03-28T08:00:54.047078+0530 | INFO | Scored answer: final=4.35 semantic=-0.05 claude=0.00
2026-03-28T08:00:54.558442+0530 | INFO | Question 5 generated for Software Developer
2026-03-28T08:00:54.575341+0530 | INFO | Answer scored 4.4 — session fb8c5d85-be28-4b74-8182-68f2324bf999 Q5
2026-03-28T08:00:54.576594+0530 | INFO | POST /api/session/answer → 200
2026-03-28T08:00:54.640823+0530 | WARNING | ElevenLabs TTS failed: No generate found in _dynamic_imports for module name -> elevenlabs
2026-03-28T08:00:54.644292+0530 | INFO | POST /api/tts → 503
2026-03-28T08:00:59.889250+0530 | INFO | Ideal answer generated for: Describe a scenario where you would use a Python l...
2026-03-28T08:01:00.395681+0530 | INFO | Answer evaluated: score=0
2026-03-28T08:01:00.397693+0530 | INFO | Scored answer: final=4.70 semantic=0.07 claude=0.00
2026-03-28T08:01:00.807610+0530 | INFO | Follow-up generated with score 4.7
2026-03-28T08:01:00.828588+0530 | INFO | Answer scored 4.7 — session fb8c5d85-be28-4b74-8182-68f2324bf999 Q6
2026-03-28T08:01:00.835327+0530 | INFO | POST /api/session/answer → 200
2026-03-28T08:01:00.888907+0530 | WARNING | ElevenLabs TTS failed: No generate found in _dynamic_imports for module name -> elevenlabs
2026-03-28T08:01:00.891012+0530 | INFO | POST /api/tts → 503
2026-03-28T08:01:10.342117+0530 | INFO | Ideal answer generated for: How would you specifically utilize pandas to ident...
2026-03-28T08:01:10.942712+0530 | INFO | Answer evaluated: score=0
2026-03-28T08:01:10.943728+0530 | INFO | Scored answer: final=4.58 semantic=0.03 claude=0.00
2026-03-28T08:01:11.453802+0530 | INFO | Question 7 generated for Software Developer
2026-03-28T08:01:11.462117+0530 | INFO | Answer scored 4.6 — session fb8c5d85-be28-4b74-8182-68f2324bf999 Q7
2026-03-28T08:01:11.477896+0530 | INFO | POST /api/session/answer → 200
2026-03-28T08:01:11.512304+0530 | WARNING | ElevenLabs TTS failed: No generate found in _dynamic_imports for module name -> elevenlabs
2026-03-28T08:01:11.526152+0530 | INFO | POST /api/tts → 503
2026-03-28T08:01:22.924886+0530 | INFO | Ideal answer generated for: Describe a scenario where you would use a UNION op...
2026-03-28T08:01:23.333094+0530 | INFO | Answer evaluated: score=0
2026-03-28T08:01:23.333094+0530 | INFO | Scored answer: final=4.48 semantic=0.06 claude=0.00
2026-03-28T08:01:23.742779+0530 | INFO | Follow-up generated with score 4.5
2026-03-28T08:01:23.754722+0530 | INFO | Answer scored 4.5 — session fb8c5d85-be28-4b74-8182-68f2324bf999 Q8
2026-03-28T08:01:23.756789+0530 | INFO | POST /api/session/answer → 200
2026-03-28T08:01:23.782241+0530 | WARNING | ElevenLabs TTS failed: No generate found in _dynamic_imports for module name -> elevenlabs
2026-03-28T08:01:23.782747+0530 | INFO | POST /api/tts → 503
2026-03-28T08:01:28.438126+0530 | INFO | Ideal answer generated for: Can you provide a revised example that correctly d...
2026-03-28T08:01:28.782053+0530 | INFO | Answer evaluated: score=2
2026-03-28T08:01:28.783230+0530 | INFO | Scored answer: final=5.27 semantic=0.09 claude=0.20
2026-03-28T08:01:28.855965+0530 | INFO | Answer scored 5.3 — session fb8c5d85-be28-4b74-8182-68f2324bf999 Q8
2026-03-28T08:01:28.860821+0530 | INFO | POST /api/session/answer → 200
2026-03-28T08:01:30.948167+0530 | INFO | OPTIONS /api/report/fb8c5d85-be28-4b74-8182-68f2324bf999 → 200
2026-03-28T08:01:30.951248+0530 | INFO | OPTIONS /api/report/fb8c5d85-be28-4b74-8182-68f2324bf999 → 200
2026-03-28T08:01:30.973767+0530 | INFO | Report generated for session fb8c5d85-be28-4b74-8182-68f2324bf999
2026-03-28T08:01:30.980118+0530 | INFO | GET /api/report/fb8c5d85-be28-4b74-8182-68f2324bf999 → 200
2026-03-28T08:01:30.991223+0530 | INFO | Report generated for session fb8c5d85-be28-4b74-8182-68f2324bf999
2026-03-28T08:01:30.993621+0530 | INFO | GET /api/report/fb8c5d85-be28-4b74-8182-68f2324bf999 → 200
2026-03-28T08:14:52.281958+0530 | INFO | ============================================================
2026-03-28T08:14:52.283063+0530 | INFO | NeuralHire OS API v2.0 — ONLINE
2026-03-28T08:14:52.283063+0530 | INFO | ARIA is ready to conduct interviews
2026-03-28T08:14:52.285080+0530 | INFO | Swagger: http://localhost:8000/docs
2026-03-28T08:14:52.285080+0530 | INFO | ============================================================
2026-03-28T08:15:17.023972+0530 | INFO | OPTIONS /api/session/start → 200
2026-03-28T08:15:19.318091+0530 | INFO | Question 1 generated for Frontend Engineer
2026-03-28T08:15:19.357187+0530 | INFO | Session 60db81cc-ee9a-4eb3-8ae6-fa3ef4cbdd88 started — Role: Frontend Engineer
2026-03-28T08:15:19.364129+0530 | INFO | POST /api/session/start → 200
2026-03-28T08:15:19.579076+0530 | INFO | OPTIONS /api/tts → 200
2026-03-28T08:15:19.582928+0530 | WARNING | ElevenLabs TTS failed: No generate found in _dynamic_imports for module name -> elevenlabs
2026-03-28T08:15:19.586016+0530 | INFO | POST /api/tts → 503
2026-03-28T08:15:51.897666+0530 | INFO | OPTIONS /api/transcribe → 200
2026-03-28T08:15:51.929919+0530 | ERROR | ElevenLabs transcription failed: 'ElevenLabs' object has no attribute 'audio'
2026-03-28T08:15:51.929919+0530 | INFO | POST /api/transcribe → 200
2026-03-28T08:15:51.944169+0530 | INFO | OPTIONS /api/session/answer → 200
2026-03-28T08:16:01.170265+0530 | INFO | Sentence-BERT model loaded
2026-03-28T08:16:02.028422+0530 | INFO | Ideal answer generated for: Describe a scenario where you're building a RESTfu...
2026-03-28T08:16:02.906322+0530 | INFO | Answer evaluated: score=0.5
2026-03-28T08:16:02.906322+0530 | INFO | Scored answer: final=4.73 semantic=0.03 claude=0.05
2026-03-28T08:16:03.407774+0530 | INFO | Follow-up generated with score 4.7
2026-03-28T08:16:03.442084+0530 | INFO | Answer scored 4.7 — session 60db81cc-ee9a-4eb3-8ae6-fa3ef4cbdd88 Q2
2026-03-28T08:16:03.452681+0530 | INFO | POST /api/session/answer → 200
2026-03-28T08:16:04.024744+0530 | INFO | Ideal answer generated for: Describe a scenario where you're building a RESTfu...
2026-03-28T08:16:04.540373+0530 | INFO | Answer evaluated: score=0.5
2026-03-28T08:16:04.541446+0530 | INFO | Scored answer: final=4.67 semantic=0.01 claude=0.05
2026-03-28T08:16:05.253909+0530 | INFO | Follow-up generated with score 4.7
2026-03-28T08:16:05.273046+0530 | INFO | Answer scored 4.7 — session 60db81cc-ee9a-4eb3-8ae6-fa3ef4cbdd88 Q2
2026-03-28T08:16:05.277832+0530 | INFO | POST /api/session/answer → 200
2026-03-28T08:16:05.283372+0530 | WARNING | ElevenLabs TTS failed: No generate found in _dynamic_imports for module name -> elevenlabs
2026-03-28T08:16:05.285532+0530 | INFO | POST /api/tts → 503
2026-03-28T08:16:05.326460+0530 | WARNING | ElevenLabs TTS failed: No generate found in _dynamic_imports for module name -> elevenlabs
2026-03-28T08:16:05.327869+0530 | INFO | POST /api/tts → 503
2026-03-28T08:16:22.025247+0530 | INFO | OPTIONS /api/gesture → 200
2026-03-28T08:16:22.149510+0530 | INFO | Gesture: I (0.44)
2026-03-28T08:16:22.149510+0530 | INFO | Gesture: I conf=0.44
2026-03-28T08:16:22.151097+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:22.668871+0530 | INFO | Gesture: I (0.33)
2026-03-28T08:16:22.668871+0530 | INFO | Gesture: I conf=0.33
2026-03-28T08:16:22.670035+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:23.571249+0530 | INFO | Gesture: I (0.17)
2026-03-28T08:16:23.571777+0530 | INFO | Gesture: I conf=0.17
2026-03-28T08:16:23.572298+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:24.068011+0530 | INFO | Gesture: M (0.22)
2026-03-28T08:16:24.075755+0530 | INFO | Gesture: M conf=0.22
2026-03-28T08:16:24.077767+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:24.604370+0530 | INFO | Gesture: Y (0.21)
2026-03-28T08:16:24.605931+0530 | INFO | Gesture: Y conf=0.21
2026-03-28T08:16:24.605931+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:25.149379+0530 | INFO | Gesture: J (0.28)
2026-03-28T08:16:25.149379+0530 | INFO | Gesture: J conf=0.28
2026-03-28T08:16:25.150438+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:25.669675+0530 | INFO | Gesture: I (0.25)
2026-03-28T08:16:25.674550+0530 | INFO | Gesture: I conf=0.25
2026-03-28T08:16:25.676413+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:26.174331+0530 | INFO | Gesture: Y (0.21)
2026-03-28T08:16:26.176861+0530 | INFO | Gesture: Y conf=0.21
2026-03-28T08:16:26.204911+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:26.733268+0530 | INFO | Gesture: J (0.31)
2026-03-28T08:16:26.733877+0530 | INFO | Gesture: J conf=0.31
2026-03-28T08:16:26.734402+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:27.270903+0530 | INFO | Gesture: J (0.41)
2026-03-28T08:16:27.272930+0530 | INFO | Gesture: J conf=0.41
2026-03-28T08:16:27.274499+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:27.781155+0530 | INFO | Gesture: J (0.28)
2026-03-28T08:16:27.787089+0530 | INFO | Gesture: J conf=0.28
2026-03-28T08:16:27.788148+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:28.313154+0530 | INFO | Gesture: M (0.66)
2026-03-28T08:16:28.315622+0530 | INFO | Gesture: M conf=0.66
2026-03-28T08:16:28.315622+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:28.453760+0530 | INFO | OPTIONS /api/words → 200
2026-03-28T08:16:28.466146+0530 | INFO | Words for 'M': ['MEMORY', 'METHOD', 'MANAGE', 'MONGODB', 'MICROSERVICE']
2026-03-28T08:16:28.471943+0530 | INFO | GET /api/words → 200
2026-03-28T08:16:28.875085+0530 | INFO | Gesture: M (0.66)
2026-03-28T08:16:28.875085+0530 | INFO | Gesture: M conf=0.66
2026-03-28T08:16:28.884052+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:28.893770+0530 | INFO | Words for 'M': ['MEMORY', 'METHOD', 'MANAGE', 'MONGODB', 'MICROSERVICE']
2026-03-28T08:16:28.903589+0530 | INFO | GET /api/words → 200
2026-03-28T08:16:31.429853+0530 | INFO | Gesture: Z (0.20)
2026-03-28T08:16:31.429853+0530 | INFO | Gesture: Z conf=0.20
2026-03-28T08:16:31.432358+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:32.018483+0530 | INFO | Gesture: del (0.38)
2026-03-28T08:16:32.021223+0530 | INFO | Gesture: del conf=0.38
2026-03-28T08:16:32.021223+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:32.563637+0530 | INFO | Gesture: del (0.37)
2026-03-28T08:16:32.563637+0530 | INFO | Gesture: del conf=0.37
2026-03-28T08:16:32.565083+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:33.094103+0530 | INFO | Gesture: del (0.41)
2026-03-28T08:16:33.095128+0530 | INFO | Gesture: del conf=0.41
2026-03-28T08:16:33.096176+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:33.606436+0530 | INFO | Gesture: del (0.30)
2026-03-28T08:16:33.607946+0530 | INFO | Gesture: del conf=0.30
2026-03-28T08:16:33.607946+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:36.984256+0530 | INFO | Gesture: C (0.42)
2026-03-28T08:16:36.986268+0530 | INFO | Gesture: C conf=0.42
2026-03-28T08:16:36.988279+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:37.553300+0530 | INFO | Gesture: del (0.22)
2026-03-28T08:16:37.558154+0530 | INFO | Gesture: del conf=0.22
2026-03-28T08:16:37.564297+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:38.053747+0530 | INFO | Gesture: del (0.26)
2026-03-28T08:16:38.055799+0530 | INFO | Gesture: del conf=0.26
2026-03-28T08:16:38.058053+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:38.628347+0530 | INFO | Gesture: del (0.28)
2026-03-28T08:16:38.628347+0530 | INFO | Gesture: del conf=0.28
2026-03-28T08:16:38.630118+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:39.090978+0530 | INFO | Gesture: del (0.21)
2026-03-28T08:16:39.090978+0530 | INFO | Gesture: del conf=0.21
2026-03-28T08:16:39.093501+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:39.648605+0530 | INFO | Gesture: L (0.19)
2026-03-28T08:16:39.650124+0530 | INFO | Gesture: L conf=0.19
2026-03-28T08:16:39.652203+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:40.169065+0530 | INFO | Gesture: del (0.26)
2026-03-28T08:16:40.169065+0530 | INFO | Gesture: del conf=0.26
2026-03-28T08:16:40.169065+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:40.716194+0530 | INFO | Gesture: del (0.23)
2026-03-28T08:16:40.716194+0530 | INFO | Gesture: del conf=0.23
2026-03-28T08:16:40.719102+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:41.250120+0530 | INFO | Gesture: del (0.26)
2026-03-28T08:16:41.250804+0530 | INFO | Gesture: del conf=0.26
2026-03-28T08:16:41.251313+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:41.789889+0530 | INFO | Gesture: Z (0.41)
2026-03-28T08:16:41.789889+0530 | INFO | Gesture: Z conf=0.41
2026-03-28T08:16:41.794909+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:42.291957+0530 | INFO | Gesture: Z (0.32)
2026-03-28T08:16:42.292983+0530 | INFO | Gesture: Z conf=0.32
2026-03-28T08:16:42.296798+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:42.818105+0530 | INFO | Gesture: del (0.27)
2026-03-28T08:16:42.819701+0530 | INFO | Gesture: del conf=0.27
2026-03-28T08:16:42.819701+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:43.333257+0530 | INFO | Gesture: del (0.22)
2026-03-28T08:16:43.335986+0530 | INFO | Gesture: del conf=0.22
2026-03-28T08:16:43.339923+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:43.888275+0530 | INFO | Gesture: Z (0.29)
2026-03-28T08:16:43.889300+0530 | INFO | Gesture: Z conf=0.29
2026-03-28T08:16:43.889300+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:44.387537+0530 | INFO | Gesture: R (0.42)
2026-03-28T08:16:44.389577+0530 | INFO | Gesture: R conf=0.42
2026-03-28T08:16:44.390622+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:44.951514+0530 | INFO | Gesture: U (0.29)
2026-03-28T08:16:44.953551+0530 | INFO | Gesture: U conf=0.29
2026-03-28T08:16:44.955574+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:45.453209+0530 | INFO | Gesture: U (0.25)
2026-03-28T08:16:45.457353+0530 | INFO | Gesture: U conf=0.25
2026-03-28T08:16:45.457842+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:45.939821+0530 | INFO | Gesture: U (0.29)
2026-03-28T08:16:45.940358+0530 | INFO | Gesture: U conf=0.29
2026-03-28T08:16:45.940358+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:46.545648+0530 | INFO | Gesture: V (0.50)
2026-03-28T08:16:46.546662+0530 | INFO | Gesture: V conf=0.50
2026-03-28T08:16:46.548681+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:47.053263+0530 | INFO | Gesture: U (0.35)
2026-03-28T08:16:47.054418+0530 | INFO | Gesture: U conf=0.35
2026-03-28T08:16:47.056631+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:47.595833+0530 | INFO | Gesture: R (0.25)
2026-03-28T08:16:47.597589+0530 | INFO | Gesture: R conf=0.25
2026-03-28T08:16:47.606720+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:48.101279+0530 | INFO | Gesture: R (0.23)
2026-03-28T08:16:48.102372+0530 | INFO | Gesture: R conf=0.23
2026-03-28T08:16:48.102372+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:48.673774+0530 | INFO | Gesture: R (0.23)
2026-03-28T08:16:48.678784+0530 | INFO | Gesture: R conf=0.23
2026-03-28T08:16:48.680461+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:49.205670+0530 | INFO | Gesture: R (0.32)
2026-03-28T08:16:49.207269+0530 | INFO | Gesture: R conf=0.32
2026-03-28T08:16:49.211764+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:49.784085+0530 | INFO | Gesture: R (0.31)
2026-03-28T08:16:49.786106+0530 | INFO | Gesture: R conf=0.31
2026-03-28T08:16:49.786106+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:50.310012+0530 | INFO | Gesture: R (0.27)
2026-03-28T08:16:50.312024+0530 | INFO | Gesture: R conf=0.27
2026-03-28T08:16:50.314718+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:50.819228+0530 | INFO | Gesture: R (0.30)
2026-03-28T08:16:50.819228+0530 | INFO | Gesture: R conf=0.30
2026-03-28T08:16:50.821327+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:51.351135+0530 | INFO | Gesture: P (0.24)
2026-03-28T08:16:51.352166+0530 | INFO | Gesture: P conf=0.24
2026-03-28T08:16:51.352166+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:51.864784+0530 | INFO | Gesture: Q (0.26)
2026-03-28T08:16:51.865265+0530 | INFO | Gesture: Q conf=0.26
2026-03-28T08:16:51.867146+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:52.395234+0530 | INFO | Gesture: space (0.35)
2026-03-28T08:16:52.404004+0530 | INFO | Gesture: space conf=0.35
2026-03-28T08:16:52.406149+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:52.937364+0530 | INFO | Gesture: M (0.22)
2026-03-28T08:16:52.939395+0530 | INFO | Gesture: M conf=0.22
2026-03-28T08:16:52.939772+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:53.455822+0530 | INFO | Gesture: space (0.27)
2026-03-28T08:16:53.456445+0530 | INFO | Gesture: space conf=0.27
2026-03-28T08:16:53.457454+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:54.071688+0530 | INFO | Gesture: space (0.28)
2026-03-28T08:16:54.071688+0530 | INFO | Gesture: space conf=0.28
2026-03-28T08:16:54.071688+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:54.580017+0530 | INFO | Gesture: B (0.43)
2026-03-28T08:16:54.581558+0530 | INFO | Gesture: B conf=0.43
2026-03-28T08:16:54.594414+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:55.100509+0530 | INFO | Gesture: W (0.38)
2026-03-28T08:16:55.100509+0530 | INFO | Gesture: W conf=0.38
2026-03-28T08:16:55.103290+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:16:58.265458+0530 | INFO | Gesture: N (0.12)
2026-03-28T08:16:58.265966+0530 | INFO | Gesture: N conf=0.12
2026-03-28T08:16:58.269857+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:17:07.393249+0530 | INFO | Gesture: Z (0.20)
2026-03-28T08:17:07.394266+0530 | INFO | Gesture: Z conf=0.20
2026-03-28T08:17:07.396729+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:17:07.679808+0530 | INFO | Gesture: E (0.59)
2026-03-28T08:17:07.681321+0530 | INFO | Gesture: E conf=0.59
2026-03-28T08:17:07.683320+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:17:08.153831+0530 | INFO | Gesture: G (0.20)
2026-03-28T08:17:08.153831+0530 | INFO | Gesture: G conf=0.20
2026-03-28T08:17:08.166300+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:17:08.695184+0530 | INFO | Gesture: G (0.65)
2026-03-28T08:17:08.700351+0530 | INFO | Gesture: G conf=0.65
2026-03-28T08:17:08.702940+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:17:08.869287+0530 | INFO | OPTIONS /api/words → 200
2026-03-28T08:17:08.887175+0530 | INFO | Words for 'MG': []
2026-03-28T08:17:08.889995+0530 | INFO | GET /api/words → 200
2026-03-28T08:17:09.227260+0530 | INFO | Gesture: G (0.62)
2026-03-28T08:17:09.230324+0530 | INFO | Gesture: G conf=0.62
2026-03-28T08:17:09.232055+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:17:09.233592+0530 | INFO | Words for 'MG': []
2026-03-28T08:17:09.233592+0530 | INFO | GET /api/words → 200
2026-03-28T08:17:09.798340+0530 | INFO | Gesture: G (0.49)
2026-03-28T08:17:09.802655+0530 | INFO | Gesture: G conf=0.49
2026-03-28T08:17:09.803683+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:17:10.269732+0530 | INFO | Gesture: E (0.35)
2026-03-28T08:17:10.271775+0530 | INFO | Gesture: E conf=0.35
2026-03-28T08:17:10.281541+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:17:10.922691+0530 | INFO | Gesture: H (0.18)
2026-03-28T08:17:10.922691+0530 | INFO | Gesture: H conf=0.18
2026-03-28T08:17:10.922691+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:17:11.451844+0530 | INFO | Gesture: G (0.26)
2026-03-28T08:17:11.453961+0530 | INFO | Gesture: G conf=0.26
2026-03-28T08:17:11.458532+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:17:12.012453+0530 | INFO | Gesture: X (0.16)
2026-03-28T08:17:12.017338+0530 | INFO | Gesture: X conf=0.16
2026-03-28T08:17:12.018401+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:17:12.439759+0530 | INFO | Gesture: G (0.63)
2026-03-28T08:17:12.439759+0530 | INFO | Gesture: G conf=0.63
2026-03-28T08:17:12.441514+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:17:13.035115+0530 | INFO | Gesture: G (0.59)
2026-03-28T08:17:13.036182+0530 | INFO | Gesture: G conf=0.59
2026-03-28T08:17:13.043669+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:17:13.505533+0530 | INFO | Gesture: G (0.41)
2026-03-28T08:17:13.508860+0530 | INFO | Gesture: G conf=0.41
2026-03-28T08:17:13.510073+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:17:14.046485+0530 | INFO | Gesture: H (0.37)
2026-03-28T08:17:14.048017+0530 | INFO | Gesture: H conf=0.37
2026-03-28T08:17:14.052262+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:17:14.734178+0530 | INFO | Gesture: H (0.34)
2026-03-28T08:17:14.735190+0530 | INFO | Gesture: H conf=0.34
2026-03-28T08:17:14.736285+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:17:15.287269+0530 | INFO | Gesture: H (0.49)
2026-03-28T08:17:15.287269+0530 | INFO | Gesture: H conf=0.49
2026-03-28T08:17:15.295799+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:17:15.769713+0530 | INFO | Gesture: H (0.46)
2026-03-28T08:17:15.769713+0530 | INFO | Gesture: H conf=0.46
2026-03-28T08:17:15.769713+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:17:16.423322+0530 | INFO | Gesture: space (0.59)
2026-03-28T08:17:16.424472+0530 | INFO | Gesture: space conf=0.59
2026-03-28T08:17:16.427341+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:17:16.911766+0530 | INFO | Gesture: G (0.56)
2026-03-28T08:17:16.915918+0530 | INFO | Gesture: G conf=0.56
2026-03-28T08:17:16.918447+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:17:17.489965+0530 | INFO | Gesture: J (0.22)
2026-03-28T08:17:17.492239+0530 | INFO | Gesture: J conf=0.22
2026-03-28T08:17:17.493256+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:17:18.574126+0530 | INFO | Gesture: X (0.27)
2026-03-28T08:17:18.579900+0530 | INFO | Gesture: X conf=0.27
2026-03-28T08:17:18.586033+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:17:20.420639+0530 | INFO | Ideal answer generated for: How would you specifically handle the limit and of...
2026-03-28T08:17:21.034593+0530 | INFO | Answer evaluated: score=2.0
2026-03-28T08:17:21.036044+0530 | INFO | Scored answer: final=4.99 semantic=-0.00 claude=0.20
